weight,height,size
72,165,M
91,176,XL
111,200,XXXL
93,180,XXL
91,181,XL
71,158,M
87,157,XL
71,159,M
88,175,XL
73,162,M
66,156,M
114,200,XXXL
80,158,L
98,188,XXL
58,164,S
59,155,S
107,199,XXXL
71,160,M
81,164,L
73,163,M
97,173,XXL
111,196,XXXL
77,164,L
100,181,XXL
106,199,XXXL
90,178,XL
56,162,S
66,156,M
67,160,M
68,155,M
105,194,XXXL
76,158,L
113,194,XXXL
120,196,XXXL
104,198,XXXL
57,156,S
87,185,XL
0,0,XXS
72,155,M
0,0,XXS
89,156,XL
85,161,L
120,191,XXXL
0,0,XXS
57,163,S
103,194,XXXL
77,160,L
92,165,XL
115,191,XXXL
83,157,L
73,164,M
85,160,L
112,194,XXXL
91,190,XL
106,198,XXXL
113,192,XXXL
56,159,S
69,155,M
91,173,XL
60,163,S
89,169,XL
71,158,M
83,161,L
97,180,XXL
98,170,XXL
87,177,XL
74,158,M
72,162,M
89,165,XL
58,163,S
94,187,XXL
66,160,M
74,158,M
59,158,S
88,177,XL
91,167,XL
119,197,XXXL
115,193,XXXL
105,193,XXXL
90,160,XL
56,157,S
55,160,S
58,162,S
88,175,XL
75,161,M
106,191,XXXL
58,156,S
0,0,XXS
70,162,M
57,162,S
72,163,M
89,189,XL
59,157,S
115,191,XXXL
118,191,XXXL
66,162,M
114,192,XXXL
77,158,L
60,165,S
82,155,L
55,160,S
83,160,L
76,157,L
0,0,XXS
90,161,XL
108,193,XXXL
55,156,S
75,155,M
110,197,XXXL
91,181,XL
75,165,M
67,160,M
90,164,XL
57,155,S
97,184,XXL
88,183,XL
58,165,S
88,163,XL
87,175,XL
60,157,S
56,157,S
113,199,XXXL
88,181,XL
100,183,XXL
57,159,S
70,156,M
81,159,L
69,158,M
69,155,M
58,159,S
92,160,XL
0,0,XXS
99,175,XXL
55,159,S
117,197,XXXL
69,164,M
120,198,XXXL
78,160,L
118,198,XXXL
87,171,XL
70,157,M
70,165,M
82,156,L
60,156,S
60,165,S
71,161,M
72,155,M
88,176,XL
58,155,S
111,196,XXXL
67,156,M
77,165,L
117,193,XXXL
56,160,S
74,162,M
85,161,L
59,162,S
85,163,L
0,0,XXS
89,171,XL
56,159,S
100,174,XXL
69,163,M
106,199,XXXL
119,199,XXXL
0,0,XXS
109,195,XXXL
113,194,XXXL
60,161,S
0,0,XXS
111,194,XXXL
83,155,L
68,158,M
118,196,XXXL
57,165,S
74,164,M
59,157,S
58,157,S
0,0,XXS
74,162,M
59,157,S
114,195,XXXL
68,155,M
99,181,XXL
69,155,M
100,177,XXL
87,165,XL
92,172,XL
104,191,XXXL
76,163,L
69,159,M
73,159,M
92,186,XL
60,160,S
90,177,XL
87,177,XL
91,161,XL
87,167,XL
87,174,XL
60,163,S
67,165,M
57,162,S
79,162,L
67,163,M
60,155,S
58,158,S
60,164,S
87,155,XL
57,156,S
57,162,S
87,157,XL
60,159,S
86,161,XL
100,190,XXL
59,163,S
90,155,XL
73,160,M
55,165,S
0,0,XXS
57,160,S
90,184,XL
98,183,XXL
71,155,M
79,161,L
70,161,M
100,182,XXL
85,163,L
98,172,XXL
80,164,L
58,157,S
0,0,XXS
68,163,M
0,0,XXS
96,176,XXL
120,192,XXXL
96,190,XXL
69,164,M
77,162,L
67,158,M
84,160,L
71,160,M
58,156,S
55,155,S
116,191,XXXL
58,156,S
67,156,M
0,0,XXS
71,156,M
118,191,XXXL
74,164,M
74,161,M
75,160,M
109,191,XXXL
69,165,M
80,158,L
68,155,M
111,197,XXXL
73,164,M
0,0,XXS
59,161,S
91,171,XL
109,196,XXXL
90,172,XL
71,163,M
57,160,S
117,191,XXXL
0,0,XXS
69,156,M
0,0,XXS
68,158,M
92,185,XL
105,197,XXXL
90,160,XL
75,163,M
67,156,M
101,194,XXXL
67,163,M
68,155,M
59,161,S
87,165,XL
85,155,L
71,155,M
55,162,S
117,191,XXXL
55,161,S
75,159,M
107,196,XXXL
87,186,XL
75,161,M
88,187,XL
90,178,XL
71,155,M
89,181,XL
107,194,XXXL
102,194,XXXL
75,161,M
66,163,M
116,195,XXXL
68,155,M
72,158,M
82,162,L
56,160,S
89,164,XL
56,161,S
93,184,XXL
84,161,L
95,171,XXL
57,165,S
57,158,S
90,162,XL
84,155,L
81,156,L
55,156,S
59,162,S
91,174,XL
116,200,XXXL
89,155,XL
88,169,XL
88,167,XL
59,159,S
74,155,M
0,0,XXS
89,161,XL
108,195,XXXL
73,162,M
89,174,XL
83,161,L
112,191,XXXL
92,175,XL
81,162,L
87,183,XL
69,162,M
60,165,S
68,155,M
59,158,S
56,156,S
103,196,XXXL
72,155,M
81,157,L
109,193,XXXL
57,159,S
86,159,XL
112,194,XXXL
55,164,S
0,0,XXS
0,0,XXS
71,156,M
105,193,XXXL
89,174,XL
110,192,XXXL
68,161,M
83,156,L
85,162,L
108,196,XXXL
80,161,L
118,193,XXXL
92,156,XL
97,188,XXL
66,157,M
107,200,XXXL
67,163,M
59,156,S
55,165,S
90,189,XL
86,157,XL
114,195,XXXL
116,195,XXXL
72,161,M
85,163,L
0,0,XXS
77,155,L
68,157,M
55,157,S
58,155,S
94,184,XXL
66,160,M
89,163,XL
84,161,L
56,158,S
76,161,L
101,192,XXXL
74,159,M
112,192,XXXL
59,164,S
90,161,XL
90,157,XL
56,163,S
107,196,XXXL
78,160,L
88,181,XL
85,162,L
78,161,L
74,164,M
112,199,XXXL
93,183,XXL
91,155,XL
69,158,M
66,157,M
67,157,M
68,159,M
97,171,XXL
69,160,M
105,198,XXXL
58,165,S
86,157,XL
0,0,XXS
71,157,M
0,0,XXS
91,168,XL
86,157,XL
95,185,XXL
68,160,M
116,194,XXXL
79,160,L
112,198,XXXL
74,157,M
0,0,XXS
75,158,M
75,164,M
78,162,L
117,192,XXXL
111,195,XXXL
93,174,XXL
93,172,XXL
106,198,XXXL
107,195,XXXL
78,161,L
109,194,XXXL
120,197,XXXL
103,194,XXXL
59,165,S
69,165,M
92,158,XL
111,198,XXXL
59,161,S
108,192,XXXL
80,164,L
94,174,XXL
55,155,S
88,180,XL
83,157,L
92,181,XL
67,156,M
91,175,XL
76,164,L
103,196,XXXL
82,155,L
55,156,S
56,156,S
67,161,M
59,157,S
112,193,XXXL
79,164,L
99,170,XXL
59,163,S
106,191,XXXL
85,164,L
97,189,XXL
67,157,M
67,164,M
59,157,S
83,162,L
105,195,XXXL
95,182,XXL
119,195,XXXL
69,160,M
0,0,XXS
88,158,XL
90,165,XL
81,163,L
0,0,XXS
69,163,M
55,160,S
90,161,XL
95,170,XXL
90,175,XL
81,155,L
110,191,XXXL
113,191,XXXL
107,196,XXXL
75,163,M
111,197,XXXL
55,163,S
89,188,XL
90,187,XL
0,0,XXS
80,163,L
88,161,XL
79,156,L
80,159,L
0,0,XXS
58,159,S
58,163,S
72,162,M
67,165,M
0,0,XXS
57,165,S
77,160,L
80,163,L
116,196,XXXL
82,159,L
89,174,XL
72,160,M
70,161,M
85,159,L
56,157,S
59,156,S
58,156,S
92,185,XL
91,184,XL
92,164,XL
0,0,XXS
71,158,M
75,160,M
59,159,S
108,193,XXXL
67,158,M
71,159,M
77,165,L
100,190,XXL
74,157,M
110,192,XXXL
57,157,S
78,157,L
104,195,XXXL
60,159,S
100,170,XXL
89,182,XL
0,0,XXS
56,156,S
120,191,XXXL
97,175,XXL
56,155,S
106,200,XXXL
67,164,M
117,193,XXXL
83,164,L
112,197,XXXL
90,180,XL
70,155,M
113,199,XXXL
85,159,L
103,191,XXXL
119,193,XXXL
89,182,XL
85,165,L
90,155,XL
0,0,XXS
77,161,L
59,155,S
72,155,M
84,163,L
107,193,XXXL
67,155,M
80,165,L
67,157,M
105,191,XXXL
92,174,XL
89,164,XL
100,189,XXL
66,158,M
74,165,M
116,200,XXXL
87,165,XL
87,182,XL
69,160,M
57,164,S
86,162,XL
60,163,S
75,160,M
118,194,XXXL
60,163,S
73,159,M
85,165,L
0,0,XXS
91,190,XL
77,158,L
56,161,S
78,165,L
0,0,XXS
74,160,M
56,158,S
86,164,XL
93,172,XXL
90,189,XL
57,162,S
113,199,XXXL
0,0,XXS
59,161,S
92,162,XL
57,160,S
78,157,L
74,162,M
58,155,S
56,159,S
104,196,XXXL
101,191,XXXL
0,0,XXS
68,164,M
89,183,XL
90,186,XL
68,161,M
87,180,XL
57,156,S
0,0,XXS
92,168,XL
113,192,XXXL
100,184,XXL
112,197,XXXL
91,177,XL
90,179,XL
76,164,L
57,157,S
74,161,M
67,158,M
87,181,XL
91,189,XL
82,160,L
57,161,S
87,180,XL
70,159,M
88,190,XL
90,180,XL
109,194,XXXL
99,176,XXL
110,196,XXXL
103,198,XXXL
86,159,XL
96,175,XXL
0,0,XXS
117,192,XXXL
116,193,XXXL
79,161,L
0,0,XXS
112,199,XXXL
72,157,M
76,160,L
78,161,L
60,155,S
97,186,XXL
59,158,S
106,198,XXXL
70,165,M
88,164,XL
78,156,L
102,200,XXXL
90,165,XL
92,173,XL
0,0,XXS
58,155,S
0,0,XXS
71,155,M
92,156,XL
0,0,XXS
67,163,M
75,160,M
85,155,L
58,156,S
0,0,XXS
0,0,XXS
0,0,XXS
58,155,S
0,0,XXS
90,175,XL
112,200,XXXL
115,200,XXXL
0,0,XXS
0,0,XXS
106,194,XXXL
91,185,XL
73,163,M
81,165,L
72,165,M
0,0,XXS
73,163,M
58,164,S
91,184,XL
66,155,M
105,199,XXXL
78,155,L
92,168,XL
108,200,XXXL
88,188,XL
92,189,XL
96,186,XXL
59,159,S
86,179,XL
72,162,M
72,165,M
69,165,M
112,197,XXXL
70,164,M
89,161,XL
76,161,L
73,157,M
103,192,XXXL
56,162,S
88,157,XL
116,194,XXXL
109,193,XXXL
115,192,XXXL
55,162,S
71,163,M
0,0,XXS
87,174,XL
88,187,XL
88,164,XL
56,165,S
73,157,M
76,157,L
91,163,XL
59,161,S
0,0,XXS
55,156,S
106,195,XXXL
69,162,M
69,161,M
105,197,XXXL
116,200,XXXL
75,156,M
69,163,M
73,160,M
74,159,M
88,166,XL
92,163,XL
67,164,M
94,175,XXL
60,156,S
108,191,XXXL
72,165,M
109,199,XXXL
68,162,M
108,191,XXXL
68,164,M
74,158,M
76,158,L
73,160,M
56,163,S
102,197,XXXL
110,193,XXXL
71,165,M
109,200,XXXL
114,198,XXXL
0,0,XXS
108,192,XXXL
55,161,S
113,196,XXXL
90,183,XL
117,193,XXXL
66,158,M
68,163,M
91,160,XL
112,197,XXXL
97,184,XXL
109,191,XXXL
85,162,L
104,197,XXXL
59,158,S
0,0,XXS
56,165,S
76,160,L
60,159,S
97,170,XXL
68,159,M
70,160,M
77,163,L
90,158,XL
58,158,S
102,192,XXXL
68,157,M
0,0,XXS
75,159,M
86,184,XL
76,159,L
56,159,S
92,156,XL
73,155,M
75,156,M
102,193,XXXL
91,188,XL
92,155,XL
71,163,M
66,155,M
90,174,XL
55,163,S
116,193,XXXL
56,163,S
92,177,XL
66,165,M
83,159,L
108,191,XXXL
83,160,L
79,165,L
85,163,L
92,155,XL
56,160,S
75,157,M
76,159,L
60,162,S
60,160,S
70,164,M
69,160,M
57,162,S
87,169,XL
73,163,M
87,184,XL
0,0,XXS
88,190,XL
76,163,L
59,165,S
73,157,M
66,165,M
60,162,S
92,160,XL
112,200,XXXL
95,172,XXL
84,159,L
74,161,M
76,156,L
0,0,XXS
91,187,XL
58,161,S
66,160,M
60,161,S
108,200,XXXL
102,197,XXXL
97,187,XXL
85,156,L
78,156,L
59,164,S
93,176,XXL
76,162,L
81,165,L
60,161,S
58,157,S
0,0,XXS
105,197,XXXL
68,162,M
58,163,S
76,159,L
0,0,XXS
80,164,L
86,182,XL
118,192,XXXL
0,0,XXS
60,163,S
115,194,XXXL
71,164,M
88,181,XL
79,165,L
91,174,XL
110,199,XXXL
83,158,L
67,160,M
55,159,S
0,0,XXS
100,184,XXL
111,191,XXXL
96,173,XXL
74,160,M
89,170,XL
73,156,M
71,156,M
66,155,M
58,158,S
100,188,XXL
83,158,L
75,155,M
0,0,XXS
0,0,XXS
103,194,XXXL
89,180,XL
89,161,XL
99,187,XXL
74,160,M
69,159,M
60,161,S
72,164,M
55,161,S
73,159,M
80,161,L
70,156,M
78,163,L
91,189,XL
59,155,S
84,159,L
0,0,XXS
56,164,S
55,162,S
69,156,M
85,162,L
100,185,XXL
110,191,XXXL
66,161,M
69,155,M
83,162,L
110,200,XXXL
55,165,S
0,0,XXS
75,160,M
59,157,S
99,180,XXL
66,164,M
71,162,M
81,161,L
66,165,M
94,175,XXL
59,155,S
55,160,S
90,185,XL
69,159,M
59,158,S
58,161,S
92,159,XL
95,174,XXL
92,187,XL
77,159,L
111,197,XXXL
66,163,M
118,198,XXXL
75,165,M
71,156,M
92,174,XL
90,190,XL
101,200,XXXL
0,0,XXS
55,162,S
76,165,L
75,159,M
87,159,XL
85,158,L
0,0,XXS
88,177,XL
69,163,M
91,161,XL
84,161,L
58,161,S
84,158,L
101,197,XXXL
56,159,S
101,200,XXXL
71,160,M
74,159,M
87,164,XL
108,199,XXXL
0,0,XXS
76,160,L
84,163,L
0,0,XXS
88,183,XL
0,0,XXS
70,162,M
70,165,M
92,177,XL
91,160,XL
55,158,S
85,162,L
72,159,M
100,180,XXL
90,174,XL
67,162,M
90,179,XL
69,160,M
112,195,XXXL
72,164,M
115,197,XXXL
69,163,M
82,164,L
81,156,L
80,159,L
88,178,XL
89,182,XL
85,163,L
118,191,XXXL
105,199,XXXL
91,183,XL
70,161,M
60,160,S
91,170,XL
56,156,S
71,163,M
86,165,XL
77,158,L
99,174,XXL
101,193,XXXL
86,156,XL
69,159,M
56,161,S
81,164,L
92,164,XL
93,177,XXL
86,186,XL
57,160,S
107,200,XXXL
75,160,M
58,161,S
107,195,XXXL
59,159,S
76,156,L
72,162,M
66,155,M
59,158,S
87,171,XL
112,200,XXXL
60,160,S
110,192,XXXL
84,164,L
119,199,XXXL
86,167,XL
93,178,XXL
0,0,XXS
70,156,M
81,157,L
75,164,M
71,158,M
108,194,XXXL
67,160,M
117,196,XXXL
68,165,M
82,162,L
58,155,S
77,161,L
80,162,L
94,174,XXL
106,196,XXXL
72,158,M
0,0,XXS
91,182,XL
0,0,XXS
85,164,L
84,163,L
74,156,M
60,164,S
83,159,L
78,163,L
71,158,M
55,165,S
57,162,S
108,193,XXXL
90,175,XL
112,197,XXXL
88,155,XL
120,193,XXXL
60,160,S
0,0,XXS
68,155,M
56,164,S
87,183,XL
108,194,XXXL
75,158,M
78,161,L
55,157,S
90,174,XL
0,0,XXS
74,161,M
96,179,XXL
87,167,XL
88,166,XL
55,163,S
55,162,S
79,163,L
67,165,M
85,156,L
67,163,M
97,182,XXL
87,172,XL
82,160,L
66,163,M
70,163,M
97,170,XXL
56,162,S
70,161,M
0,0,XXS
55,157,S
113,198,XXXL
73,159,M
106,195,XXXL
0,0,XXS
114,200,XXXL
72,159,M
58,159,S
55,161,S
66,164,M
85,163,L
90,172,XL
73,165,M
72,161,M
60,159,S
56,158,S
74,162,M
102,199,XXXL
73,160,M
72,165,M
87,185,XL
55,163,S
79,162,L
67,162,M
86,169,XL
69,163,M
72,164,M
58,161,S
68,160,M
59,160,S
98,189,XXL
117,193,XXXL
0,0,XXS
96,173,XXL
101,198,XXXL
90,171,XL
72,160,M
104,192,XXXL
78,162,L
95,170,XXL
92,187,XL
94,178,XXL
83,158,L
92,176,XL
86,164,XL
98,190,XXL
75,164,M
109,192,XXXL
72,160,M
110,191,XXXL
87,173,XL
73,162,M
59,156,S
66,162,M
57,156,S
76,165,L
0,0,XXS
57,162,S
73,163,M
77,158,L
55,159,S
71,158,M
82,157,L
80,156,L
0,0,XXS
97,180,XXL
89,177,XL
115,196,XXXL
59,156,S
70,157,M
60,161,S
55,155,S
89,174,XL
74,165,M
108,193,XXXL
72,155,M
85,157,L
102,197,XXXL
120,195,XXXL
74,163,M
106,195,XXXL
78,162,L
0,0,XXS
67,155,M
0,0,XXS
97,184,XXL
91,182,XL
83,162,L
72,163,M
108,200,XXXL
82,163,L
80,162,L
68,161,M
60,161,S
83,165,L
75,163,M
91,189,XL
115,200,XXXL
57,160,S
0,0,XXS
69,157,M
74,159,M
72,165,M
111,192,XXXL
92,169,XL
0,0,XXS
73,163,M
74,157,M
94,190,XXL
98,184,XXL
0,0,XXS
119,191,XXXL
118,199,XXXL
79,163,L
88,182,XL
59,155,S
58,165,S
70,160,M
86,178,XL
55,161,S
55,161,S
94,183,XXL
75,159,M
103,197,XXXL
56,160,S
76,165,L
102,191,XXXL
99,187,XXL
80,163,L
56,161,S
60,157,S
92,158,XL
57,155,S
78,163,L
71,162,M
66,158,M
100,179,XXL
105,195,XXXL
0,0,XXS
58,164,S
89,164,XL
96,181,XXL
118,193,XXXL
0,0,XXS
89,159,XL
69,165,M
117,191,XXXL
120,195,XXXL
98,186,XXL
66,158,M
118,200,XXXL
67,160,M
67,162,M
79,155,L
73,164,M
94,182,XXL
101,197,XXXL
58,161,S
108,199,XXXL
0,0,XXS
55,156,S
116,193,XXXL
72,159,M
114,195,XXXL
70,164,M
57,157,S
89,184,XL
87,160,XL
116,194,XXXL
60,155,S
79,165,L
72,162,M
71,159,M
110,199,XXXL
59,155,S
88,176,XL
92,166,XL
56,157,S
0,0,XXS
89,186,XL
98,175,XXL
69,160,M
120,197,XXXL
88,170,XL
73,157,M
0,0,XXS
69,159,M
0,0,XXS
73,163,M
69,165,M
90,181,XL
95,187,XXL
56,161,S
71,157,M
120,196,XXXL
72,162,M
113,198,XXXL
67,161,M
0,0,XXS
87,176,XL
59,157,S
56,165,S
66,161,M
89,185,XL
91,167,XL
90,155,XL
109,194,XXXL
119,194,XXXL
88,178,XL
79,159,L
79,155,L
75,164,M
77,162,L
90,157,XL
74,162,M
68,159,M
97,178,XXL
57,155,S
101,200,XXXL
113,197,XXXL
84,163,L
56,164,S
56,160,S
76,164,L
76,161,L
92,163,XL
72,158,M
89,158,XL
99,172,XXL
59,156,S
120,198,XXXL
59,160,S
75,157,M
76,165,L
59,164,S
82,158,L
71,164,M
59,162,S
76,165,L
87,162,XL
0,0,XXS
80,155,L
58,155,S
116,191,XXXL
102,192,XXXL
71,161,M
55,162,S
72,162,M
82,161,L
57,162,S
75,161,M
88,175,XL
57,160,S
55,161,S
88,190,XL
80,162,L
88,167,XL
98,189,XXL
74,158,M
91,164,XL
99,187,XXL
111,197,XXXL
105,192,XXXL
90,164,XL
78,165,L
0,0,XXS
86,180,XL
78,160,L
80,164,L
79,161,L
95,183,XXL
69,159,M
73,159,M
89,185,XL
68,158,M
79,160,L
78,155,L
70,164,M
59,155,S
56,162,S
98,181,XXL
57,160,S
80,156,L
0,0,XXS
69,156,M
81,163,L
58,162,S
0,0,XXS
105,197,XXXL
111,197,XXXL
58,158,S
119,191,XXXL
90,167,XL
0,0,XXS
86,186,XL
105,200,XXXL
102,196,XXXL
79,160,L
60,159,S
0,0,XXS
78,156,L
70,157,M
108,197,XXXL
0,0,XXS
60,165,S
92,189,XL
89,155,XL
97,177,XXL
0,0,XXS
59,165,S
103,194,XXXL
66,158,M
88,179,XL
108,200,XXXL
73,164,M
83,163,L
75,155,M
69,159,M
113,195,XXXL
73,165,M
112,192,XXXL
81,157,L
72,156,M
70,160,M
99,180,XXL
70,161,M
113,194,XXXL
92,184,XL
98,188,XXL
57,156,S
72,159,M
70,157,M
90,185,XL
78,158,L
76,162,L
97,175,XXL
102,192,XXXL
80,161,L
91,164,XL
66,164,M
56,156,S
69,165,M
111,199,XXXL
57,157,S
0,0,XXS
90,164,XL
77,165,L
59,163,S
70,162,M
73,162,M
87,155,XL
56,165,S
84,157,L
67,156,M
91,178,XL
69,157,M
93,170,XXL
67,162,M
75,156,M
81,156,L
89,188,XL
55,160,S
71,156,M
104,194,XXXL
109,195,XXXL
0,0,XXS
107,197,XXXL
74,156,M
66,159,M
110,198,XXXL
105,191,XXXL
60,156,S
0,0,XXS
98,188,XXL
55,164,S
59,164,S
87,178,XL
92,183,XL
106,198,XXXL
56,157,S
56,158,S
105,191,XXXL
94,185,XXL
82,161,L
83,165,L
79,157,L
109,191,XXXL
0,0,XXS
82,156,L
0,0,XXS
58,159,S
93,176,XXL
115,194,XXXL
84,160,L
77,165,L
0,0,XXS
102,193,XXXL
88,184,XL
87,180,XL
87,155,XL
97,178,XXL
89,171,XL
66,161,M
86,160,XL
80,157,L
59,160,S
56,164,S
106,199,XXXL
101,198,XXXL
58,161,S
98,188,XXL
103,194,XXXL
82,156,L
84,162,L
72,156,M
87,166,XL
102,192,XXXL
69,161,M
109,195,XXXL
108,199,XXXL
84,157,L
71,157,M
86,157,XL
60,157,S
55,161,S
58,161,S
78,163,L
66,162,M
86,171,XL
104,199,XXXL
57,161,S
106,194,XXXL
57,162,S
0,0,XXS
82,155,L
56,164,S
91,164,XL
59,162,S
56,164,S
90,163,XL
90,182,XL
73,164,M
85,160,L
73,155,M
84,158,L
69,156,M
72,162,M
70,157,M
73,160,M
89,161,XL
83,160,L
106,194,XXXL
110,196,XXXL
105,197,XXXL
68,162,M
55,156,S
90,186,XL
68,164,M
111,193,XXXL
66,164,M
82,157,L
69,164,M
98,187,XXL
110,198,XXXL
72,165,M
75,163,M
67,157,M
76,158,L
67,159,M
73,160,M
66,160,M
75,158,M
115,198,XXXL
55,162,S
57,164,S
56,161,S
103,196,XXXL
93,175,XXL
91,170,XL
109,193,XXXL
69,160,M
82,161,L
88,169,XL
71,158,M
118,191,XXXL
57,160,S
59,156,S
76,162,L
66,165,M
75,165,M
68,155,M
101,193,XXXL
118,191,XXXL
89,186,XL
0,0,XXS
78,156,L
92,173,XL
80,160,L
0,0,XXS
0,0,XXS
66,156,M
115,192,XXXL
70,159,M
66,155,M
57,159,S
68,157,M
95,182,XXL
91,185,XL
93,184,XXL
87,167,XL
74,164,M
70,157,M
69,155,M
55,161,S
100,171,XXL
56,155,S
107,199,XXXL
94,187,XXL
70,158,M
0,0,XXS
59,161,S
74,165,M
89,183,XL
105,199,XXXL
0,0,XXS
118,197,XXXL
0,0,XXS
107,192,XXXL
56,159,S
71,161,M
92,188,XL
95,186,XXL
100,181,XXL
120,199,XXXL
104,199,XXXL
66,156,M
0,0,XXS
115,198,XXXL
113,196,XXXL
97,182,XXL
118,192,XXXL
68,157,M
98,183,XXL
82,163,L
91,159,XL
76,161,L
79,160,L
0,0,XXS
110,193,XXXL
81,155,L
99,170,XXL
75,158,M
111,198,XXXL
105,197,XXXL
80,164,L
96,182,XXL
57,161,S
83,158,L
117,193,XXXL
71,163,M
66,162,M
59,160,S
95,187,XXL
118,200,XXXL
57,156,S
87,179,XL
0,0,XXS
67,158,M
75,157,M
112,196,XXXL
75,158,M
109,199,XXXL
79,159,L
120,192,XXXL
83,165,L
68,160,M
90,155,XL
68,157,M
114,194,XXXL
68,161,M
94,183,XXL
85,160,L
77,160,L
93,179,XXL
70,158,M
0,0,XXS
55,161,S
70,162,M
0,0,XXS
71,157,M
87,174,XL
93,185,XXL
118,191,XXXL
94,185,XXL
76,158,L
86,177,XL
98,178,XXL
0,0,XXS
86,165,XL
70,163,M
96,179,XXL
59,160,S
95,179,XXL
60,158,S
91,157,XL
74,163,M
113,197,XXXL
56,157,S
72,165,M
97,172,XXL
75,163,M
71,160,M
71,155,M
60,163,S
88,178,XL
116,192,XXXL
81,159,L
69,158,M
66,165,M
107,194,XXXL
67,165,M
55,165,S
71,165,M
95,185,XXL
89,180,XL
66,164,M
117,196,XXXL
68,161,M
0,0,XXS
59,159,S
59,158,S
98,190,XXL
77,157,L
87,174,XL
117,198,XXXL
89,177,XL
60,163,S
104,200,XXXL
93,171,XXL
66,158,M
90,182,XL
55,162,S
75,163,M
86,168,XL
59,165,S
80,159,L
90,159,XL
119,199,XXXL
60,156,S
74,157,M
118,193,XXXL
76,158,L
73,155,M
0,0,XXS
59,163,S
109,197,XXXL
94,181,XXL
57,165,S
0,0,XXS
120,195,XXXL
68,161,M
99,174,XXL
120,194,XXXL
89,172,XL
58,159,S
115,200,XXXL
60,160,S
80,161,L
74,160,M
69,159,M
109,198,XXXL
71,155,M
58,164,S
0,0,XXS
55,161,S
114,198,XXXL
74,156,M
68,158,M
81,158,L
74,159,M
0,0,XXS
55,161,S
71,165,M
69,163,M
81,159,L
115,198,XXXL
90,166,XL
108,200,XXXL
78,163,L
95,179,XXL
56,156,S
56,155,S
68,163,M
89,172,XL
0,0,XXS
75,165,M
67,155,M
86,159,XL
79,158,L
72,160,M
68,157,M
68,157,M
86,167,XL
86,165,XL
58,162,S
69,155,M
88,171,XL
89,167,XL
110,196,XXXL
75,159,M
75,160,M
74,164,M
0,0,XXS
69,158,M
120,193,XXXL
89,185,XL
0,0,XXS
82,164,L
0,0,XXS
88,178,XL
89,164,XL
0,0,XXS
88,176,XL
115,192,XXXL
56,163,S
99,173,XXL
70,159,M
66,160,M
89,160,XL
93,177,XXL
69,156,M
0,0,XXS
71,162,M
66,163,M
84,155,L
0,0,XXS
113,193,XXXL
77,164,L
86,176,XL
69,156,M
107,194,XXXL
59,156,S
87,187,XL
0,0,XXS
84,155,L
95,189,XXL
112,192,XXXL
74,161,M
80,158,L
86,174,XL
55,162,S
111,195,XXXL
75,161,M
57,162,S
60,158,S
59,158,S
97,184,XXL
109,193,XXXL
112,198,XXXL
97,186,XXL
73,160,M
101,199,XXXL
60,155,S
87,168,XL
109,195,XXXL
96,170,XXL
81,162,L
73,164,M
104,196,XXXL
0,0,XXS
60,156,S
57,165,S
57,155,S
76,160,L
70,164,M
101,198,XXXL
56,161,S
86,174,XL
92,163,XL
72,159,M
76,156,L
67,157,M
68,162,M
110,198,XXXL
68,157,M
85,165,L
66,160,M
81,162,L
76,157,L
94,184,XXL
80,161,L
68,156,M
112,198,XXXL
80,161,L
0,0,XXS
90,189,XL
60,155,S
0,0,XXS
69,160,M
71,157,M
91,183,XL
76,162,L
95,171,XXL
72,162,M
87,163,XL
67,164,M
60,160,S
92,189,XL
60,156,S
72,159,M
94,187,XXL
55,163,S
58,156,S
74,156,M
74,157,M
104,193,XXXL
94,189,XXL
74,163,M
104,193,XXXL
103,192,XXXL
115,192,XXXL
77,157,L
69,156,M
0,0,XXS
80,161,L
105,193,XXXL
0,0,XXS
94,183,XXL
75,164,M
0,0,XXS
96,176,XXL
0,0,XXS
84,156,L
94,189,XXL
70,157,M
112,192,XXXL
59,165,S
119,191,XXXL
57,156,S
86,180,XL
0,0,XXS
80,165,L
88,168,XL
59,160,S
66,160,M
74,162,M
84,157,L
56,164,S
86,155,XL
99,184,XXL
103,192,XXXL
56,156,S
58,162,S
106,193,XXXL
60,163,S
91,190,XL
59,163,S
67,162,M
56,155,S
0,0,XXS
117,192,XXXL
77,161,L
73,163,M
112,191,XXXL
58,156,S
57,162,S
102,200,XXXL
72,158,M
86,183,XL
71,157,M
82,165,L
90,159,XL
59,164,S
79,162,L
109,199,XXXL
120,197,XXXL
86,169,XL
0,0,XXS
77,165,L
119,196,XXXL
0,0,XXS
94,189,XXL
70,161,M
68,155,M
80,159,L
97,170,XXL
75,160,M
55,161,S
71,160,M
93,183,XXL
58,157,S
110,198,XXXL
87,170,XL
59,164,S
92,183,XL
80,165,L
68,160,M
0,0,XXS
77,158,L
92,174,XL
109,193,XXXL
89,178,XL
0,0,XXS
94,189,XXL
120,195,XXXL
0,0,XXS
83,165,L
117,200,XXXL
0,0,XXS
110,197,XXXL
71,158,M
71,164,M
70,157,M
83,155,L
94,186,XXL
0,0,XXS
92,181,XL
75,158,M
112,197,XXXL
59,165,S
70,160,M
90,168,XL
88,162,XL
0,0,XXS
86,168,XL
0,0,XXS
66,161,M
74,158,M
93,173,XXL
88,171,XL
86,164,XL
67,161,M
70,163,M
77,155,L
73,155,M
58,158,S
66,158,M
69,155,M
